Date,Scheme Name,ISIN,NAV
2021-03-02,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,89.16
2021-03-02,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,162.4558
2021-03-03,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,40.11
2021-03-03,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,42.89
2021-03-03,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,36.23
2021-03-03,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,257.887
2021-03-03,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,47.63
2021-03-03,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,609.442
2021-03-03,HSBC Large Cap Fund - Regular Growth,INF336L01016,283.4985
2021-03-03,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.2563
2021-03-03,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,85.1722
2021-03-03,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,35.647
2021-03-03,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,35.0693
2021-03-03,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,13.5167
2021-03-03,Principal Large Cap Fund - Regular Growth,INF173K01OW0,12.54
2021-03-03,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,54.1429
2021-03-03,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.6923
2021-03-03,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,285.0805
2021-03-03,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,90.77
2021-03-03,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,165.755
2021-03-04,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,39.85
2021-03-04,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,42.49
2021-03-04,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,35.93
2021-03-04,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,257.503
2021-03-04,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,47.23
2021-03-04,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,601.583
2021-03-04,HSBC Large Cap Fund - Regular Growth,INF336L01016,280.4779
2021-03-04,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.1161
2021-03-04,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,84.5486
2021-03-04,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,35.352
2021-03-04,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,34.8036
2021-03-04,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,13.4135
2021-03-04,Principal Large Cap Fund - Regular Growth,INF173K01OW0,12.4
2021-03-04,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,53.7152
2021-03-04,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.5728
2021-03-04,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,282.7349
2021-03-04,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,89.96
2021-03-04,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,164.5703
2021-03-05,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,39.6
2021-03-05,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,42.13
2021-03-05,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,35.61
2021-03-05,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,255.158
2021-03-05,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,46.73
2021-03-05,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,593.403
2021-03-05,HSBC Large Cap Fund - Regular Growth,INF336L01016,277.5836
2021-03-05,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,10.9852
2021-03-05,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,84.0234
2021-03-05,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,34.93
2021-03-05,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,34.5669
2021-03-05,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,13.2268
2021-03-05,Principal Large Cap Fund - Regular Growth,INF173K01OW0,12.26
2021-03-05,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,53.0513
2021-03-05,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.429
2021-03-05,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,279.1731
2021-03-05,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,88.96
2021-03-05,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,162.7392
2021-03-08,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,39.37
2021-03-08,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,42.12
2021-03-08,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,35.64
2021-03-08,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,254.488
2021-03-08,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,46.77
2021-03-08,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,597.87
2021-03-08,HSBC Large Cap Fund - Regular Growth,INF336L01016,277.7664
2021-03-08,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.0391
2021-03-08,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,84.0549
2021-03-08,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,34.976
2021-03-08,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,34.4367
2021-03-08,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,13.2683
2021-03-08,Principal Large Cap Fund - Regular Growth,INF173K01OW0,12.32
2021-03-08,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,53.1595
2021-03-08,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.4599
2021-03-08,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,280.2334
2021-03-08,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,89.09
2021-03-08,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,162.7862
2021-03-09,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,39.77
2021-03-09,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,42.46
2021-03-09,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,35.87
2021-03-09,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,256.453
2021-03-09,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,47.07
2021-03-09,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,598.643
2021-03-09,HSBC Large Cap Fund - Regular Growth,INF336L01016,280.4089
2021-03-09,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.0853
2021-03-09,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,84.5655
2021-03-09,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,35.216
2021-03-09,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,34.7416
2021-03-09,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,13.3275
2021-03-09,Principal Large Cap Fund - Regular Growth,INF173K01OW0,12.35
2021-03-09,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,53.4214
2021-03-09,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.5269
2021-03-09,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,281.6154
2021-03-09,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,89.69
2021-03-09,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,163.7378
2021-03-10,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,39.99
2021-03-10,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,42.74
2021-03-10,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,36.13
2021-03-10,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,258.099
2021-03-10,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,47.4
2021-03-10,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,601.41
2021-03-10,HSBC Large Cap Fund - Regular Growth,INF336L01016,282.5239
2021-03-10,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.1451
2021-03-10,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,84.8626
2021-03-10,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,35.349
2021-03-10,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,34.9232
2021-03-10,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,13.4247
2021-03-10,Principal Large Cap Fund - Regular Growth,INF173K01OW0,12.42
2021-03-10,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,53.7193
2021-03-10,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.617
2021-03-10,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,283.4058
2021-03-10,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,90.17
2021-03-10,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,164.7826
2021-03-12,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,39.67
2021-03-12,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,42.33
2021-03-12,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,35.77
2021-03-12,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,256.011
2021-03-12,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,47.01
2021-03-12,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,597.197
2021-03-12,HSBC Large Cap Fund - Regular Growth,INF336L01016,279.7077
2021-03-12,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.0306
2021-03-12,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,84.3036
2021-03-12,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,35.006
2021-03-12,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,34.6289
2021-03-12,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,13.289
2021-03-12,Principal Large Cap Fund - Regular Growth,INF173K01OW0,12.34
2021-03-12,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,53.1399
2021-03-12,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.5134
2021-03-12,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,281.2408
2021-03-12,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,89.36
2021-03-12,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,163.7324
2021-03-15,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,39.36
2021-03-15,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,42.02
2021-03-15,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,35.51
2021-03-15,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,254.427
2021-03-15,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,46.76
2021-03-15,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,594.61
2021-03-15,HSBC Large Cap Fund - Regular Growth,INF336L01016,277.5058
2021-03-15,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,10.9898
2021-03-15,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,83.8485
2021-03-15,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,34.759
2021-03-15,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,34.3127
2021-03-15,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,13.2459
2021-03-15,Principal Large Cap Fund - Regular Growth,INF173K01OW0,12.27
2021-03-15,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,52.776
2021-03-15,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.452
2021-03-15,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,279.6083
2021-03-15,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,88.84
2021-03-15,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,162.7584
2021-03-16,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,39.37
2021-03-16,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,42.01
2021-03-16,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,35.49
2021-03-16,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,254.888
2021-03-16,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,46.8
2021-03-16,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,592.821
2021-03-16,HSBC Large Cap Fund - Regular Growth,INF336L01016,277.1255
2021-03-16,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,10.9665
2021-03-16,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,83.7568
2021-03-16,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,34.713
2021-03-16,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,34.3065
2021-03-16,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,13.2255
2021-03-16,Principal Large Cap Fund - Regular Growth,INF173K01OW0,12.26
2021-03-16,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,52.6373
2021-03-16,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.444
2021-03-16,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,278.3832
2021-03-16,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,88.84
2021-03-16,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,162.6055
2021-03-17,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,38.92
2021-03-17,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,41.56
2021-03-17,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,35.05
2021-03-17,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,250.956
2021-03-17,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,46.16
2021-03-17,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,582.328
2021-03-17,HSBC Large Cap Fund - Regular Growth,INF336L01016,273.0932
2021-03-17,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,10.8153
2021-03-17,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,82.9938
2021-03-17,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,34.206
2021-03-17,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,33.9042
2021-03-17,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,13.0232
2021-03-17,Principal Large Cap Fund - Regular Growth,INF173K01OW0,12.11
2021-03-17,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,51.8684
2021-03-17,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.2815
2021-03-17,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,273.9408
2021-03-17,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,87.65
2021-03-17,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,160.7339
2021-03-18,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,38.46
2021-03-18,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,41.09
2021-03-18,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,34.67
2021-03-18,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,248.055
2021-03-18,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,45.56
2021-03-18,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,576.132
2021-03-18,HSBC Large Cap Fund - Regular Growth,INF336L01016,269.5637
2021-03-18,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,10.6942
2021-03-18,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,82.3667
2021-03-18,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,33.796
2021-03-18,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,33.4975
2021-03-18,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,12.87
2021-03-18,Principal Large Cap Fund - Regular Growth,INF173K01OW0,11.99
2021-03-18,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,51.2855
2021-03-18,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.1205
2021-03-18,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,270.5085
2021-03-18,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,86.64
2021-03-18,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,158.743
2021-03-19,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,38.78
2021-03-19,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,41.51
2021-03-19,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,35.05
2021-03-19,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,250.425
2021-03-19,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,46.01
2021-03-19,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,582.163
2021-03-19,HSBC Large Cap Fund - Regular Growth,INF336L01016,272.5563
2021-03-19,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,10.8092
2021-03-19,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,83.0813
2021-03-19,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,34.163
2021-03-19,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,33.7914
2021-03-19,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,13.0116
2021-03-19,Principal Large Cap Fund - Regular Growth,INF173K01OW0,12.07
2021-03-19,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,51.7971
2021-03-19,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.2469
2021-03-19,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,273.4829
2021-03-19,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,87.46
2021-03-19,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,160.4526
2021-03-22,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,38.71
2021-03-22,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,41.57
2021-03-22,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,35.03
2021-03-22,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,250.781
2021-03-22,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,45.95
2021-03-22,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,580.536
2021-03-22,HSBC Large Cap Fund - Regular Growth,INF336L01016,271.9646
2021-03-22,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,10.8379
2021-03-22,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,83.0365
2021-03-22,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,34.202
2021-03-22,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,33.7421
2021-03-22,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,13.0033
2021-03-22,Principal Large Cap Fund - Regular Growth,INF173K01OW0,12.07
2021-03-22,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,51.8633
2021-03-22,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.2631
2021-03-22,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,273.2664
2021-03-22,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,87.51
2021-03-22,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,160.6075
2021-03-23,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,39.01
2021-03-23,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,41.82
2021-03-23,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,35.27
2021-03-23,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,253.012
2021-03-23,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,46.25
2021-03-23,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,583.052
2021-03-23,HSBC Large Cap Fund - Regular Growth,INF336L01016,274.4373
2021-03-23,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,10.9015
2021-03-23,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,83.3186
2021-03-23,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,34.477
2021-03-23,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,34.0306
2021-03-23,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,13.0951
2021-03-23,Principal Large Cap Fund - Regular Growth,INF173K01OW0,12.16
2021-03-23,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,52.2494
2021-03-23,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.3411
2021-03-23,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,275.1229
2021-03-23,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,88.13
2021-03-23,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,161.975
2021-03-24,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,38.42
2021-03-24,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,41.16
2021-03-24,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,34.68
2021-03-24,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,249.581
2021-03-24,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,45.52
2021-03-24,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,571.218
2021-03-24,HSBC Large Cap Fund - Regular Growth,INF336L01016,269.337
2021-03-24,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,10.7113
2021-03-24,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,82.3255
2021-03-24,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,33.804
2021-03-24,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,33.4752
2021-03-24,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,12.8519
2021-03-24,Principal Large Cap Fund - Regular Growth,INF173K01OW0,11.98
2021-03-24,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,51.1937
2021-03-24,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.1276
2021-03-24,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,269.8752
2021-03-24,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,86.69
2021-03-24,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,159.3273
2021-03-25,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,37.83
2021-03-25,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,40.55
2021-03-25,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,34.23
2021-03-25,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,246.179
2021-03-25,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,44.91
2021-03-25,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,561.849
2021-03-25,HSBC Large Cap Fund - Regular Growth,INF336L01016,265.2385
2021-03-25,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,10.54
2021-03-25,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,81.4861
2021-03-25,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,33.371
2021-03-25,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,32.9654
2021-03-25,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,12.6789
2021-03-25,Principal Large Cap Fund - Regular Growth,INF173K01OW0,11.81
2021-03-25,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,50.4041
2021-03-25,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,11.9729
2021-03-25,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,266.6857
2021-03-25,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,85.44
2021-03-25,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,157.0139
2021-03-26,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,38.3
2021-03-26,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,41.03
2021-03-26,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,34.67
2021-03-26,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,249.26
2021-03-26,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,45.36
2021-03-26,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,567.933
2021-03-26,HSBC Large Cap Fund - Regular Growth,INF336L01016,268.7126
2021-03-26,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,10.619
2021-03-26,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,82.192
2021-03-26,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,33.82
2021-03-26,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,33.4007
2021-03-26,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,12.8348
2021-03-26,Principal Large Cap Fund - Regular Growth,INF173K01OW0,11.91
2021-03-26,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,51.0663
2021-03-26,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,12.1218
2021-03-26,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,270.1979
