Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-25 00:00:00+05:30,19622.05078125,19663.0,19539.69921875,19606.849609375,3639000,0.0,0.0
2023-09-26 00:00:00+05:30,19615.849609375,19640.94921875,19579.650390625,19606.05078125,3676300,0.0,0.0
2023-09-27 00:00:00+05:30,19583.400390625,19668.0,19498.44921875,19654.94921875,3967600,0.0,0.0
2023-09-28 00:00:00+05:30,19698.44921875,19703.349609375,19421.25,19451.650390625,6022600,0.0,0.0
2023-09-29 00:00:00+05:30,19511.44921875,19656.44921875,19482.0,19577.05078125,4405600,0.0,0.0
2023-10-03 00:00:00+05:30,19569.900390625,19571.5,19434.44921875,19492.69921875,5458600,0.0,0.0
2023-10-04 00:00:00+05:30,19416.05078125,19423.900390625,19277.30078125,19376.25,6122200,0.0,0.0
2023-10-05 00:00:00+05:30,19462.44921875,19504.349609375,19420.80078125,19476.05078125,6346900,0.0,0.0
2023-10-06 00:00:00+05:30,19554.400390625,19606.05078125,19524.69921875,19584.44921875,3908000,0.0,0.0
2023-10-09 00:00:00+05:30,19462.5,19504.650390625,19391.75,19428.900390625,3992800,0.0,0.0
2023-10-10 00:00:00+05:30,19485.94921875,19640.69921875,19484.75,19616.55078125,4538100,0.0,0.0
2023-10-11 00:00:00+05:30,19695.5,19767.150390625,19686.599609375,19736.80078125,5264600,0.0,0.0
2023-10-12 00:00:00+05:30,19755.94921875,19775.80078125,19709.19921875,19728.099609375,4920300,0.0,0.0
2023-10-13 00:00:00+05:30,19598.349609375,19744.30078125,19579.94921875,19691.69921875,4859000,0.0,0.0
2023-10-16 00:00:00+05:30,19678.099609375,19726.400390625,19636.400390625,19680.650390625,3779600,0.0,0.0
2023-10-17 00:00:00+05:30,19787.099609375,19792.75,19726.30078125,19758.900390625,3839100,0.0,0.0
2023-10-18 00:00:00+05:30,19769.349609375,19780.0,19600.349609375,19611.349609375,4964200,0.0,0.0
2023-10-19 00:00:00+05:30,19490.94921875,19613.75,19449.349609375,19562.30078125,4111700,0.0,0.0
2023-10-20 00:00:00+05:30,19488.25,19533.349609375,19450.30078125,19468.400390625,4366800,0.0,0.0
2023-10-23 00:00:00+05:30,19451.400390625,19482.69921875,19162.19921875,19189.099609375,4435900,0.0,0.0
2023-10-25 00:00:00+05:30,19196.75,19264.900390625,18977.150390625,19034.400390625,4546700,0.0,0.0
2023-10-26 00:00:00+05:30,18941.400390625,18954.55078125,18743.30078125,18780.599609375,6658100,0.0,0.0
2023-10-27 00:00:00+05:30,18859.0,19024.75,18856.900390625,18996.099609375,4715000,0.0,0.0
2023-10-30 00:00:00+05:30,19007.599609375,19096.5,18882.400390625,19080.849609375,3767600,0.0,0.0
2023-10-31 00:00:00+05:30,19174.599609375,19175.19921875,19012.349609375,19035.349609375,4510500,0.0,0.0
2023-11-01 00:00:00+05:30,19028.849609375,19061.94921875,18926.05078125,18942.30078125,4498500,0.0,0.0
2023-11-02 00:00:00+05:30,19074.55078125,19128.150390625,19028.150390625,19107.25,5034400,0.0,0.0
2023-11-03 00:00:00+05:30,19215.900390625,19256.44921875,19200.30078125,19222.099609375,6069700,0.0,0.0
2023-11-06 00:00:00+05:30,19333.19921875,19410.69921875,19300.349609375,19399.099609375,5702900,0.0,0.0
2023-11-07 00:00:00+05:30,19398.25,19433.900390625,19331.55078125,19416.80078125,5833400,0.0,0.0
2023-11-08 00:00:00+05:30,19466.900390625,19485.25,19426.44921875,19470.099609375,4758900,0.0,0.0
2023-11-09 00:00:00+05:30,19489.150390625,19494.44921875,19398.599609375,19413.80078125,4206200,0.0,0.0
2023-11-10 00:00:00+05:30,19371.55078125,19468.75,19344.900390625,19444.80078125,3505100,0.0,0.0
2023-11-13 00:00:00+05:30,19508.599609375,19515.19921875,19436.599609375,19475.69921875,4040500,0.0,0.0
2023-11-15 00:00:00+05:30,19675.5,19714.900390625,19611.05078125,19698.400390625,5704300,0.0,0.0
2023-11-16 00:00:00+05:30,19701.650390625,19884.30078125,19652.599609375,19785.849609375,5007300,0.0,0.0
2023-11-17 00:00:00+05:30,19704.599609375,19835.75,19696.099609375,19773.44921875,5113100,0.0,0.0
2023-11-20 00:00:00+05:30,19779.55078125,19795.099609375,19715.150390625,19730.69921875,3593400,0.0,0.0
2023-11-21 00:00:00+05:30,19807.5,19851.80078125,19788.05078125,19806.400390625,3759300,0.0,0.0
2023-11-22 00:00:00+05:30,19810.30078125,19849.05078125,19716.94921875,19818.900390625,3743800,0.0,0.0
2023-11-23 00:00:00+05:30,19839.69921875,19883.44921875,19802.25,19819.400390625,3334100,0.0,0.0
2023-11-24 00:00:00+05:30,19831.80078125,19854.69921875,19792.75,19812.099609375,3439600,0.0,0.0
2023-11-28 00:00:00+05:30,19867.75,19964.94921875,19832.5,19938.400390625,5943800,0.0,0.0
2023-11-29 00:00:00+05:30,20037.25,20144.599609375,20021.30078125,20136.19921875,6345300,0.0,0.0
2023-11-30 00:00:00+05:30,20152.849609375,20226.400390625,20063.400390625,20201.0,11787000,0.0,0.0
2023-12-01 00:00:00+05:30,20274.599609375,20365.44921875,20263.099609375,20339.44921875,6576500,0.0,0.0
2023-12-04 00:00:00+05:30,20687.349609375,20773.69921875,20586.75,20757.94921875,9011500,0.0,0.0
2023-12-05 00:00:00+05:30,20870.400390625,20957.650390625,20783.599609375,20949.25,9014000,0.0,0.0
2023-12-06 00:00:00+05:30,21055.099609375,21093.0,20978.099609375,21074.150390625,8402300,0.0,0.0
2023-12-07 00:00:00+05:30,21086.25,21102.80078125,21014.19921875,21076.349609375,7820400,0.0,0.0
2023-12-08 00:00:00+05:30,21125.19921875,21172.349609375,20981.69921875,21107.19921875,6940400,0.0,0.0
2023-12-11 00:00:00+05:30,21114.75,21181.099609375,21089.30078125,21161.69921875,5331700,0.0,0.0
2023-12-12 00:00:00+05:30,21191.900390625,21203.69921875,21009.900390625,21058.25,5143800,0.0,0.0
2023-12-13 00:00:00+05:30,21088.349609375,21122.150390625,20930.25,21099.599609375,5829600,0.0,0.0
2023-12-14 00:00:00+05:30,21279.400390625,21392.75,21252.69921875,21364.30078125,6880100,0.0,0.0
2023-12-15 00:00:00+05:30,21471.19921875,21624.75,21411.349609375,21595.5,8707700,0.0,0.0
2023-12-18 00:00:00+05:30,21585.19921875,21644.0,21510.150390625,21585.25,5881200,0.0,0.0
2023-12-19 00:00:00+05:30,21647.44921875,21672.55078125,21494.400390625,21622.94921875,5595500,0.0,0.0
2023-12-20 00:00:00+05:30,21728.650390625,21775.75,21206.349609375,21267.349609375,7595500,0.0,0.0
2023-12-21 00:00:00+05:30,21135.30078125,21435.0,21073.900390625,21402.150390625,6041800,0.0,0.0
2023-12-22 00:00:00+05:30,21461.25,21544.19921875,21382.19921875,21508.849609375,6195000,0.0,0.0
2023-12-26 00:00:00+05:30,21539.400390625,21647.05078125,21504.599609375,21617.05078125,5015000,0.0,0.0
2023-12-27 00:00:00+05:30,21683.900390625,21834.69921875,21678.400390625,21815.44921875,5219000,0.0,0.0
2023-12-28 00:00:00+05:30,21879.849609375,21951.900390625,21836.94921875,21931.75,9112900,0.0,0.0
2023-12-29 00:00:00+05:30,21903.44921875,21944.44921875,21847.5,21918.80078125,6434300,0.0,0.0
2024-01-02 00:00:00+05:30,21955.80078125,21959.55078125,21727.349609375,21865.25,5763500,0.0,0.0
2024-01-03 00:00:00+05:30,21877.599609375,21890.650390625,21752.55078125,21771.400390625,6962800,0.0,0.0
2024-01-04 00:00:00+05:30,21865.400390625,21961.400390625,21830.900390625,21934.400390625,6397600,0.0,0.0
2024-01-05 00:00:00+05:30,21988.5,22027.0,21882.25,21974.599609375,6496200,0.0,0.0
2024-01-08 00:00:00+05:30,22016.69921875,22024.150390625,21750.25,21770.75,5183900,0.0,0.0
2024-01-09 00:00:00+05:30,21915.650390625,21986.599609375,21788.69921875,21815.150390625,4784300,0.0,0.0
2024-01-10 00:00:00+05:30,21806.099609375,21907.5,21704.5,21885.80078125,4885700,0.0,0.0
2024-01-11 00:00:00+05:30,21963.75,22004.099609375,21886.650390625,21942.150390625,5073200,0.0,0.0
2024-01-12 00:00:00+05:30,22065.099609375,22192.75,22003.150390625,22159.25,6064600,0.0,0.0
2024-01-15 00:00:00+05:30,22313.0,22355.44921875,22202.69921875,22338.75,6311300,0.0,0.0
2024-01-16 00:00:00+05:30,22329.80078125,22367.30078125,22204.55078125,22274.599609375,6314100,0.0,0.0
2024-01-17 00:00:00+05:30,21925.599609375,22110.55078125,21819.900390625,21839.94921875,8681700,0.0,0.0
2024-01-18 00:00:00+05:30,21698.30078125,21799.30078125,21509.099609375,21730.099609375,7701800,0.0,0.0
2024-01-19 00:00:00+05:30,21882.80078125,21942.849609375,21849.650390625,21916.0,6973700,0.0,0.0
2024-01-23 00:00:00+05:30,22037.650390625,22054.849609375,21464.75,21506.80078125,9063500,0.0,0.0
2024-01-24 00:00:00+05:30,21469.94921875,21771.75,21391.80078125,21746.0,7813700,0.0,0.0
2024-01-25 00:00:00+05:30,21763.650390625,21763.650390625,21541.849609375,21666.5,8186900,0.0,0.0
2024-01-29 00:00:00+05:30,21752.099609375,22066.75,21744.19921875,22041.599609375,8319700,0.0,0.0
2024-01-30 00:00:00+05:30,22088.599609375,22120.349609375,21826.05078125,21846.19921875,7744300,0.0,0.0
2024-01-31 00:00:00+05:30,21823.150390625,22067.150390625,21783.400390625,22051.55078125,8828600,0.0,0.0
2024-02-01 00:00:00+05:30,22123.44921875,22169.849609375,21985.69921875,22039.599609375,8153600,0.0,0.0
2024-02-02 00:00:00+05:30,22158.69921875,22444.75,22155.0,22199.0,9837400,0.0,0.0
2024-02-05 00:00:00+05:30,22284.150390625,22329.69921875,22064.150390625,22113.400390625,9156000,0.0,0.0
2024-02-06 00:00:00+05:30,22177.05078125,22315.150390625,22074.349609375,22299.30078125,7261000,0.0,0.0
2024-02-07 00:00:00+05:30,22428.650390625,22437.650390625,22261.94921875,22363.69921875,8102400,0.0,0.0
2024-02-08 00:00:00+05:30,22456.400390625,22459.94921875,22150.80078125,22202.75,10624000,0.0,0.0
2024-02-09 00:00:00+05:30,22223.150390625,22274.599609375,22044.44921875,22247.55078125,10123800,0.0,0.0
2024-02-12 00:00:00+05:30,22273.5,22301.900390625,22001.69921875,22042.099609375,7686200,0.0,0.0
2024-02-13 00:00:00+05:30,22090.5,22196.849609375,21934.80078125,22181.599609375,7249400,0.0,0.0
2024-02-14 00:00:00+05:30,22014.150390625,22336.849609375,21972.30078125,22313.400390625,6786800,0.0,0.0
2024-02-15 00:00:00+05:30,22398.400390625,22447.55078125,22301.650390625,22405.55078125,8897800,0.0,0.0
2024-02-16 00:00:00+05:30,22516.900390625,22570.19921875,22469.69921875,22540.900390625,7429700,0.0,0.0
2024-02-20 00:00:00+05:30,22604.75,22704.349609375,22545.849609375,22685.650390625,5669200,0.0,0.0
2024-02-21 00:00:00+05:30,22743.650390625,22757.25,22488.5,22547.599609375,6930600,0.0,0.0
2024-02-22 00:00:00+05:30,22587.150390625,22759.05078125,22389.849609375,22725.400390625,6254100,0.0,0.0
2024-02-23 00:00:00+05:30,22798.650390625,22804.80078125,22704.900390625,22734.30078125,5664500,0.0,0.0
2024-02-26 00:00:00+05:30,22698.69921875,22743.400390625,22617.30078125,22667.75,4767600,0.0,0.0
2024-02-27 00:00:00+05:30,22643.650390625,22753.0,22641.0,22722.30078125,5036300,0.0,0.0
2024-02-28 00:00:00+05:30,22746.400390625,22764.55078125,22421.44921875,22457.650390625,5367600,0.0,0.0
2024-02-29 00:00:00+05:30,22441.94921875,22609.349609375,22358.19921875,22526.30078125,11544300,0.0,0.0
2024-03-01 00:00:00+05:30,22605.69921875,22874.44921875,22604.650390625,22862.05078125,6184600,0.0,0.0
2024-03-04 00:00:00+05:30,22947.75,22985.94921875,22889.349609375,22944.80078125,6304400,0.0,0.0
2024-03-05 00:00:00+05:30,22927.75,22956.94921875,22824.849609375,22900.650390625,6314400,0.0,0.0
2024-03-06 00:00:00+05:30,22878.55078125,23011.55078125,22724.099609375,22988.349609375,11692600,0.0,0.0
2024-03-07 00:00:00+05:30,23024.05078125,23070.650390625,22970.849609375,23036.05078125,7210400,0.0,0.0
2024-03-11 00:00:00+05:30,23066.94921875,23073.55078125,22867.44921875,22895.44921875,6110500,0.0,0.0
2024-03-12 00:00:00+05:30,22901.80078125,22990.05078125,22784.900390625,22840.900390625,5685100,0.0,0.0
2024-03-13 00:00:00+05:30,22928.150390625,22944.05078125,22294.44921875,22399.0,9029700,0.0,0.0
2024-03-14 00:00:00+05:30,22371.349609375,22664.19921875,22296.650390625,22623.69921875,7546600,0.0,0.0
2024-03-15 00:00:00+05:30,22548.55078125,22613.900390625,22367.650390625,22494.69921875,12164500,0.0,0.0
2024-03-18 00:00:00+05:30,22462.30078125,22607.5,22393.69921875,22541.150390625,6007000,0.0,0.0
2024-03-19 00:00:00+05:30,22449.19921875,22471.900390625,22254.55078125,22274.650390625,5950100,0.0,0.0
2024-03-20 00:00:00+05:30,22310.30078125,22383.099609375,22140.19921875,22307.75,5526700,0.0,0.0
2024-03-21 00:00:00+05:30,22472.599609375,22583.05078125,22445.150390625,22538.900390625,6321700,0.0,0.0
2024-03-22 00:00:00+05:30,22476.69921875,22709.349609375,22414.5,22633.80078125,6300200,0.0,0.0
2024-03-26 00:00:00+05:30,22494.150390625,22650.400390625,22493.69921875,22601.349609375,6011300,0.0,0.0
2024-03-27 00:00:00+05:30,22661.69921875,22793.150390625,22661.69921875,22698.5,7109200,0.0,0.0
2024-03-28 00:00:00+05:30,22747.55078125,23090.19921875,22747.55078125,22920.69921875,6430100,0.0,0.0
2024-04-01 00:00:00+05:30,23065.150390625,23161.75,23058.650390625,23107.150390625,5613900,0.0,0.0
2024-04-02 00:00:00+05:30,23124.30078125,23162.55078125,23056.30078125,23138.55078125,7362000,0.0,0.0
2024-04-03 00:00:00+05:30,23077.69921875,23212.55078125,23038.19921875,23136.599609375,7570100,0.0,0.0
2024-04-04 00:00:00+05:30,23304.19921875,23327.94921875,23034.0,23206.0,8250000,0.0,0.0
2024-04-05 00:00:00+05:30,23185.30078125,23262.900390625,23128.900390625,23240.55078125,6501300,0.0,0.0
2024-04-08 00:00:00+05:30,23324.900390625,23422.30078125,23289.25,23380.30078125,5952700,0.0,0.0
2024-04-09 00:00:00+05:30,23480.099609375,23480.400390625,23304.5,23348.900390625,5808100,0.0,0.0
2024-04-10 00:00:00+05:30,23431.94921875,23494.80078125,23391.80078125,23474.69921875,6766700,0.0,0.0
2024-04-12 00:00:00+05:30,23412.849609375,23466.80078125,23244.400390625,23254.900390625,8035200,0.0,0.0
2024-04-15 00:00:00+05:30,23026.69921875,23139.30078125,22908.599609375,22967.099609375,8520000,0.0,0.0
2024-04-16 00:00:00+05:30,22834.099609375,22944.650390625,22798.19921875,22870.30078125,7200700,0.0,0.0
2024-04-18 00:00:00+05:30,22964.05078125,23080.5,22702.650390625,22740.19921875,9102200,0.0,0.0
2024-04-19 00:00:00+05:30,22591.099609375,22896.5,22469.05078125,22859.80078125,7326800,0.0,0.0
2024-04-22 00:00:00+05:30,23067.30078125,23115.650390625,22934.349609375,23078.900390625,6309700,0.0,0.0
2024-04-23 00:00:00+05:30,23200.44921875,23200.69921875,23098.94921875,23116.0,5402400,0.0,0.0
2024-04-24 00:00:00+05:30,23177.0,23230.650390625,23148.30078125,23167.80078125,5448200,0.0,0.0
2024-04-25 00:00:00+05:30,23099.44921875,23372.900390625,23092.349609375,23329.80078125,7980200,0.0,0.0
2024-04-26 00:00:00+05:30,23389.19921875,23392.80078125,23200.69921875,23232.099609375,7548300,0.0,0.0
2024-04-29 00:00:00+05:30,23305.69921875,23457.900390625,23250.900390625,23443.80078125,6718000,0.0,0.0
2024-04-30 00:00:00+05:30,23499.75,23618.69921875,23402.75,23436.5,9489800,0.0,0.0
2024-05-02 00:00:00+05:30,23422.900390625,23593.19921875,23421.900390625,23541.30078125,9537700,0.0,0.0
2024-05-03 00:00:00+05:30,23668.5,23693.5,23234.75,23382.75,8478400,0.0,0.0
2024-05-06 00:00:00+05:30,23458.599609375,23466.0,23256.400390625,23297.75,9072400,0.0,0.0
2024-05-07 00:00:00+05:30,23350.5,23355.80078125,23020.44921875,23103.75,8022200,0.0,0.0
2024-05-08 00:00:00+05:30,23040.80078125,23236.650390625,22982.849609375,23166.0,7374800,0.0,0.0
2024-05-09 00:00:00+05:30,23114.599609375,23190.400390625,22763.30078125,22790.19921875,7876500,0.0,0.0
2024-05-10 00:00:00+05:30,22844.25,22960.30078125,22784.650390625,22909.099609375,6481400,0.0,0.0
2024-05-13 00:00:00+05:30,22904.400390625,22988.349609375,22630.849609375,22956.349609375,7332100,0.0,0.0
2024-05-14 00:00:00+05:30,22979.400390625,23162.69921875,22942.25,23118.19921875,6817500,0.0,0.0
2024-05-15 00:00:00+05:30,23177.80078125,23224.849609375,23078.05078125,23133.849609375,6777900,0.0,0.0
2024-05-16 00:00:00+05:30,23258.80078125,23370.849609375,22997.5,23343.55078125,8457700,0.0,0.0
2024-05-17 00:00:00+05:30,23368.349609375,23466.0,23307.25,23444.30078125,7702400,0.0,0.0
2024-05-21 00:00:00+05:30,23450.94921875,23625.900390625,23449.75,23569.900390625,9859700,0.0,0.0
2024-05-22 00:00:00+05:30,23634.5,23663.400390625,23498.75,23633.900390625,8125900,0.0,0.0
2024-05-23 00:00:00+05:30,23662.900390625,24004.849609375,23632.44921875,23982.349609375,9824300,0.0,0.0
2024-05-24 00:00:00+05:30,23962.19921875,24060.75,23926.400390625,23980.099609375,7516500,0.0,0.0
2024-05-27 00:00:00+05:30,24075.0,24106.849609375,23903.30078125,23959.849609375,7615100,0.0,0.0
2024-05-28 00:00:00+05:30,24011.44921875,24028.150390625,23840.05078125,23873.900390625,6268900,0.0,0.0
2024-05-29 00:00:00+05:30,23744.94921875,23816.349609375,23670.94921875,23687.69921875,6800600,0.0,0.0
2024-05-30 00:00:00+05:30,23609.900390625,23696.19921875,23393.30078125,23466.30078125,8160500,0.0,0.0
2024-05-31 00:00:00+05:30,23561.849609375,23620.55078125,23439.69921875,23518.05078125,16943700,0.0,0.0
2024-06-03 00:00:00+05:30,24444.69921875,24445.19921875,24133.150390625,24344.19921875,15509100,0.0,0.0
2024-06-04 00:00:00+05:30,24268.05078125,24268.05078125,22003.75,22739.599609375,28987000,0.0,0.0
2024-06-05 00:00:00+05:30,23027.69921875,23597.19921875,22563.650390625,23550.75,17826100,0.0,0.0
2024-06-06 00:00:00+05:30,23754.94921875,23917.05078125,23627.44921875,23806.94921875,11616800,0.0,0.0
2024-06-07 00:00:00+05:30,23812.94921875,24291.349609375,23758.099609375,24266.05078125,9767300,0.0,0.0
2024-06-10 00:00:00+05:30,24328.94921875,24417.80078125,24229.150390625,24271.150390625,7961800,0.0,0.0
2024-06-11 00:00:00+05:30,24306.400390625,24403.650390625,24222.349609375,24271.05078125,7613900,0.0,0.0
2024-06-12 00:00:00+05:30,24358.849609375,24445.80078125,24313.400390625,24348.80078125,7520000,0.0,0.0
2024-06-13 00:00:00+05:30,24527.05078125,24527.150390625,24376.75,24449.5,7324900,0.0,0.0
2024-06-14 00:00:00+05:30,24529.0,24592.900390625,24411.150390625,24571.650390625,6718300,0.0,0.0
2024-06-18 00:00:00+05:30,24689.75,24700.599609375,24612.94921875,24683.55078125,7086100,0.0,0.0
2024-06-19 00:00:00+05:30,24762.5,24763.599609375,24499.30078125,24599.900390625,8627800,0.0,0.0
2024-06-20 00:00:00+05:30,24668.650390625,24695.5,24532.849609375,24649.849609375,6763400,0.0,0.0
2024-06-21 00:00:00+05:30,24743.55078125,24746.400390625,24480.30078125,24555.5,10694400,0.0,0.0
2024-06-24 00:00:00+05:30,24443.75,24635.849609375,24382.150390625,24621.599609375,6291900,0.0,0.0
2024-06-25 00:00:00+05:30,24674.099609375,24786.69921875,24626.0,24757.80078125,6549700,0.0,0.0
2024-06-26 00:00:00+05:30,24754.650390625,24888.30078125,24689.94921875,24867.150390625,7797800,0.0,0.0
2024-06-27 00:00:00+05:30,24878.44921875,25070.25,24819.599609375,25026.55078125,10641000,0.0,0.0
2024-06-28 00:00:00+05:30,25075.650390625,25165.80078125,24981.75,25007.25,8102600,0.0,0.0
2024-07-01 00:00:00+05:30,25004.0,25172.94921875,24996.650390625,25155.69921875,0,0.0,0.0
2024-07-02 00:00:00+05:30,25241.75,25247.599609375,25039.05078125,25120.099609375,0,0.0,0.0
2024-07-03 00:00:00+05:30,25287.0,25328.650390625,25211.0,25306.900390625,0,0.0,0.0
2024-07-04 00:00:00+05:30,25394.349609375,25433.400390625,25319.599609375,25342.55078125,5871900,0.0,0.0
2024-07-05 00:00:00+05:30,25272.400390625,25426.400390625,25229.30078125,25391.25,8555500,0.0,0.0
2024-07-08 00:00:00+05:30,25414.5,25427.25,25310.0,25393.55078125,9034500,0.0,0.0
2024-07-09 00:00:00+05:30,25440.849609375,25524.44921875,25414.25,25515.099609375,7457500,0.0,0.0
2024-07-10 00:00:00+05:30,25557.650390625,25557.69921875,25165.0,25425.650390625,8570600,0.0,0.0
2024-07-11 00:00:00+05:30,25503.650390625,25508.30078125,25312.0,25433.75,7462700,0.0,0.0
2024-07-12 00:00:00+05:30,25514.75,25677.69921875,25458.05078125,25577.30078125,9376500,0.0,0.0
2024-07-15 00:00:00+05:30,25674.900390625,25726.25,25599.349609375,25696.05078125,8263000,0.0,0.0
2024-07-16 00:00:00+05:30,25736.099609375,25762.25,25655.0,25679.099609375,7180900,0.0,0.0
2024-07-18 00:00:00+05:30,25621.44921875,25812.69921875,25501.599609375,25784.80078125,8659700,0.0,0.0
2024-07-19 00:00:00+05:30,25820.44921875,25821.099609375,25428.30078125,25450.849609375,8198400,0.0,0.0
2024-07-22 00:00:00+05:30,25357.25,25567.900390625,25275.099609375,25490.400390625,6912400,0.0,0.0
2024-07-23 00:00:00+05:30,25566.19921875,25575.44921875,24895.55078125,25419.599609375,10340700,0.0,0.0
2024-07-24 00:00:00+05:30,25398.05078125,25476.0,25288.5,25389.0,7739200,0.0,0.0
2024-07-25 00:00:00+05:30,25203.0,25428.599609375,25184.69921875,25407.5,8650900,0.0,0.0
2024-07-26 00:00:00+05:30,25451.900390625,25863.30078125,25438.69921875,25841.900390625,8085200,0.0,0.0
2024-07-29 00:00:00+05:30,25966.099609375,26040.69921875,25832.80078125,25901.94921875,10381400,0.0,0.0
2024-07-30 00:00:00+05:30,25920.400390625,26031.80078125,25869.099609375,25914.099609375,8309700,0.0,0.0
2024-07-31 00:00:00+05:30,25960.400390625,26054.30078125,25931.44921875,26025.599609375,7592400,0.0,0.0
2024-08-01 00:00:00+05:30,26101.099609375,26145.599609375,25983.650390625,26057.80078125,9220800,0.0,0.0
2024-08-02 00:00:00+05:30,25833.75,25930.849609375,25743.80078125,25771.900390625,10729300,0.0,0.0
2024-08-05 00:00:00+05:30,25291.05078125,25375.650390625,24871.55078125,25043.05078125,12672600,0.0,0.0
2024-08-06 00:00:00+05:30,25199.19921875,25427.349609375,24905.30078125,24940.75,8560700,0.0,0.0
2024-08-07 00:00:00+05:30,25286.19921875,25373.599609375,25171.650390625,25349.0,8032000,0.0,0.0
2024-08-08 00:00:00+05:30,25314.0,25383.0,25125.75,25161.25,6536900,0.0,0.0
2024-08-09 00:00:00+05:30,25443.05078125,25477.900390625,25362.900390625,25425.400390625,5263600,0.0,0.0
2024-08-12 00:00:00+05:30,25356.19921875,25501.30078125,25233.900390625,25386.05078125,6182600,0.0,0.0
2024-08-13 00:00:00+05:30,25396.75,25414.30078125,25131.80078125,25155.150390625,5645300,0.0,0.0
2024-08-14 00:00:00+05:30,25210.0,25224.19921875,25090.349609375,25160.650390625,6129100,0.0,0.0
2024-08-16 00:00:00+05:30,25355.80078125,25599.44921875,25221.25,25578.5,5763500,0.0,0.0
2024-08-19 00:00:00+05:30,25699.94921875,25701.400390625,25604.44921875,25638.19921875,5627600,0.0,0.0
2024-08-20 00:00:00+05:30,25718.349609375,25801.94921875,25673.900390625,25782.349609375,6500000,0.0,0.0
2024-08-21 00:00:00+05:30,25775.69921875,25871.599609375,25746.599609375,25853.19921875,5395000,0.0,0.0
2024-08-22 00:00:00+05:30,25958.099609375,25961.80078125,25877.5,25910.44921875,4868600,0.0,0.0
2024-08-23 00:00:00+05:30,25956.30078125,25972.05078125,25880.5,25905.94921875,5493500,0.0,0.0
2024-08-26 00:00:00+05:30,25998.55078125,26102.75,25952.94921875,26076.80078125,4603700,0.0,0.0
2024-08-27 00:00:00+05:30,26098.75,26134.849609375,26038.25,26083.150390625,4786200,0.0,0.0
2024-08-28 00:00:00+05:30,26116.150390625,26193.599609375,26033.94921875,26116.80078125,4761200,0.0,0.0
2024-08-29 00:00:00+05:30,26107.44921875,26222.349609375,26023.349609375,26188.900390625,6674200,0.0,0.0
2024-08-30 00:00:00+05:30,26291.150390625,26309.05078125,26242.55078125,26274.349609375,10228000,0.0,0.0
2024-09-02 00:00:00+05:30,26383.44921875,26383.5,26261.69921875,26335.0,5638600,0.0,0.0
2024-09-03 00:00:00+05:30,26394.0,26394.150390625,26309.0,26341.69921875,5431300,0.0,0.0
2024-09-04 00:00:00+05:30,26143.0,26291.0,26137.0,26275.75,5732100,0.0,0.0
2024-09-05 00:00:00+05:30,26339.44921875,26359.69921875,26222.0,26239.099609375,6010800,0.0,0.0
2024-09-06 00:00:00+05:30,26195.400390625,26254.849609375,25877.44921875,25928.55078125,7266500,0.0,0.0
2024-09-09 00:00:00+05:30,25898.900390625,26035.400390625,25786.30078125,26011.25,6089500,0.0,0.0
2024-09-10 00:00:00+05:30,26086.5,26214.75,25979.900390625,26115.19921875,6113100,0.0,0.0
2024-09-11 00:00:00+05:30,26118.80078125,26204.099609375,25950.05078125,25987.80078125,6634200,0.0,0.0
2024-09-12 00:00:00+05:30,26145.900390625,26497.5,26041.599609375,26461.099609375,7163700,0.0,0.0
2024-09-13 00:00:00+05:30,26511.0,26511.0,26387.099609375,26419.900390625,6001500,0.0,0.0
2024-09-16 00:00:00+05:30,26486.80078125,26522.0,26409.80078125,26453.400390625,4336200,0.0,0.0
2024-09-17 00:00:00+05:30,26491.94921875,26495.599609375,26408.05078125,26471.30078125,4848500,0.0,0.0
2024-09-18 00:00:00+05:30,26461.900390625,26525.849609375,26318.099609375,26420.150390625,5343500,0.0,0.0
2024-09-19 00:00:00+05:30,26540.150390625,26638.900390625,26332.75,26425.25,7189300,0.0,0.0
2024-09-20 00:00:00+05:30,26532.44921875,26879.0,26454.5,26821.0,10123000,0.0,0.0
2024-09-23 00:00:00+05:30,26920.05078125,27039.55078125,26898.19921875,27024.099609375,5640500,0.0,0.0
2024-09-24 00:00:00+05:30,27013.599609375,27087.900390625,26975.25,27027.5,7822100,0.0,0.0
2024-09-25 00:00:00+05:30,26997.75,27076.80078125,26921.94921875,27051.650390625,6010500,0.0,0.0
2024-09-26 00:00:00+05:30,27068.30078125,27284.900390625,27056.849609375,27256.25,7406100,0.0,0.0
2024-09-27 00:00:00+05:30,27283.25,27335.650390625,27228.25,27253.849609375,13164800,0.0,0.0
2024-09-30 00:00:00+05:30,27147.349609375,27203.0,26870.650390625,26890.150390625,7125900,0.0,0.0
2024-10-01 00:00:00+05:30,26879.94921875,26994.150390625,26828.5,26885.25,6214000,0.0,0.0
2024-10-03 00:00:00+05:30,26511.55078125,26713.099609375,26267.849609375,26305.25,8920900,0.0,0.0
2024-10-04 00:00:00+05:30,26238.5,26520.80078125,26007.55078125,26056.0,8284900,0.0,0.0
2024-10-07 00:00:00+05:30,26141.650390625,26189.94921875,25644.400390625,25749.650390625,8840500,0.0,0.0
2024-10-08 00:00:00+05:30,25772.0,26091.349609375,25698.5,26057.349609375,7460500,0.0,0.0
