Date,Scheme Name,ISIN,NAV
2024-04-05,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,200.1305
2024-04-05,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,54.59
2024-04-05,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,397.705
2024-04-05,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,75.27
2024-04-05,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1037.609
2024-04-05,HSBC Large Cap Fund - Regular Growth,INF336L01016,428.8297
2024-04-05,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,16.6322
2024-04-05,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,145.6485
2024-04-05,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,49.4466
2024-04-05,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,20.6326
2024-04-05,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,10.3802
2024-04-05,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.6377
2024-04-05,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,80.6936
2024-04-05,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,19.5667
2024-04-05,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,454.6322
2024-04-05,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,143.88
2024-04-05,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,243.0914
2024-04-05,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,12.688
2024-04-08,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,55.51
2024-04-08,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,67.509
2024-04-08,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.36
2024-04-08,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,201.4277
2024-04-08,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,54.94
2024-04-08,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,399.825
2024-04-08,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,75.8
2024-04-08,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1043.964
2024-04-08,HSBC Large Cap Fund - Regular Growth,INF336L01016,432.0939
2024-04-08,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,16.7205
2024-04-08,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,146.5342
2024-04-08,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,49.7137
2024-04-08,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,20.7971
2024-04-08,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,10.4514
2024-04-08,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.6931
2024-04-08,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,81.2149
2024-04-08,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,19.676
2024-04-08,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,457.188
2024-04-08,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,145.02
2024-04-08,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,245.2977
2024-04-08,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,12.725
2024-04-09,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,55.51
2024-04-09,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,67.343
2024-04-09,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.36
2024-04-09,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,201.0885
2024-04-09,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,54.91
2024-04-09,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,400.519
2024-04-09,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,75.68
2024-04-09,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1042.412
2024-04-09,HSBC Large Cap Fund - Regular Growth,INF336L01016,431.4117
2024-04-09,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,16.6671
2024-04-09,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,146.4532
2024-04-09,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,49.6704
2024-04-09,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,20.7717
2024-04-09,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,10.4442
2024-04-09,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.6995
2024-04-09,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,81.2663
2024-04-09,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,19.6572
2024-04-09,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,456.4285
2024-04-09,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,144.94
2024-04-09,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,245.3534
2024-04-09,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,12.724
2024-04-10,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,55.74
2024-04-10,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,67.593
2024-04-10,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.43
2024-04-10,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,202.1013
2024-04-10,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,55.22
2024-04-10,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,402.076
2024-04-10,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,76.13
2024-04-10,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1048.772
2024-04-10,HSBC Large Cap Fund - Regular Growth,INF336L01016,433.545
2024-04-10,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,16.7583
2024-04-10,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,147.0931
2024-04-10,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,49.9311
2024-04-10,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,20.8515
2024-04-10,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,10.5132
2024-04-10,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.7494
2024-04-10,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,81.5339
2024-04-10,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,19.733
2024-04-10,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,458.2633
2024-04-10,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,145.47
2024-04-10,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,246.4546
2024-04-10,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,12.782
2024-04-12,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,55.31
2024-04-12,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,67.015
2024-04-12,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.27
2024-04-12,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,200.4135
2024-04-12,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,54.75
2024-04-12,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,399.069
2024-04-12,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,75.71
2024-04-12,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1040.131
2024-04-12,HSBC Large Cap Fund - Regular Growth,INF336L01016,429.0143
2024-04-12,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,16.618
2024-04-12,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,145.155
2024-04-12,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,49.4841
2024-04-12,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,20.6671
2024-04-12,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,10.5145
2024-04-12,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.673
2024-04-12,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,80.8902
2024-04-12,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,19.5134
2024-04-12,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,454.6241
2024-04-12,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,143.74
2024-04-12,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,244.1792
2024-04-12,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,12.687
2024-04-15,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,54.52
2024-04-15,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,66.089
2024-04-15,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.08
2024-04-15,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,197.9531
2024-04-15,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,54.05
2024-04-15,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,394.546
2024-04-15,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,74.8
2024-04-15,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1028.57
2024-04-15,HSBC Large Cap Fund - Regular Growth,INF336L01016,424.5317
2024-04-15,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,16.4398
2024-04-15,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,143.6041
2024-04-15,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,48.9276
2024-04-15,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,20.4707
2024-04-15,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,10.4027
2024-04-15,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.5235
2024-04-15,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,79.961
2024-04-15,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,19.2762
2024-04-15,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,449.107
2024-04-15,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,142.04
2024-04-15,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,241.2637
2024-04-15,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,12.533
2024-04-16,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,54.14
2024-04-16,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,65.966
2024-04-16,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.03
2024-04-16,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,197.4641
2024-04-16,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,53.78
2024-04-16,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,393.811
2024-04-16,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,74.57
2024-04-16,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1023.039
2024-04-16,HSBC Large Cap Fund - Regular Growth,INF336L01016,423.35
2024-04-16,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,16.4383
2024-04-16,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,143.2121
2024-04-16,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,48.769
2024-04-16,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,20.3498
2024-04-16,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,10.4126
2024-04-16,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.5324
2024-04-16,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,79.6976
2024-04-16,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,19.1691
2024-04-16,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,447.9002
2024-04-16,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,141.69
2024-04-16,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,239.6796
2024-04-16,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,12.514
2024-04-18,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,53.84
2024-04-18,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,65.811
2024-04-18,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,14.96
2024-04-18,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,196.9057
2024-04-18,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,53.5
2024-04-18,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,390.65
2024-04-18,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,74.18
2024-04-18,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1015.903
2024-04-18,HSBC Large Cap Fund - Regular Growth,INF336L01016,420.374
2024-04-18,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,16.4143
2024-04-18,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,142.7109
2024-04-18,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,48.499
2024-04-18,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,20.1934
2024-04-18,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,10.408
2024-04-18,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.5239
2024-04-18,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,79.4172
2024-04-18,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,19.0618
2024-04-18,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,445.8507
2024-04-18,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,140.03
2024-04-18,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,238.9091
2024-04-18,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,12.438
2024-04-19,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,54.15
2024-04-19,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,66.006
2024-04-19,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.01
2024-04-19,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,197.4929
2024-04-19,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,53.78
2024-04-19,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,393.686
2024-04-19,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,74.42
2024-04-19,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1019.727
2024-04-19,HSBC Large Cap Fund - Regular Growth,INF336L01016,422.1814
2024-04-19,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,16.4599
2024-04-19,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,143.4942
2024-04-19,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,48.829
2024-04-19,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,20.2814
2024-04-19,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,10.4325
2024-04-19,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.4976
2024-04-19,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,79.7929
2024-04-19,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,19.1436
2024-04-19,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,446.935
2024-04-19,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,140.68
2024-04-19,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,240.3003
2024-04-19,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,12.497
2024-04-22,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,54.74
2024-04-22,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,66.688
2024-04-22,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.14
2024-04-22,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,199.006
2024-04-22,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,54.26
2024-04-22,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,396.365
2024-04-22,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,75.12
2024-04-22,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1028.71
2024-04-22,HSBC Large Cap Fund - Regular Growth,INF336L01016,425.9243
2024-04-22,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,16.599
2024-04-22,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,144.93
2024-04-22,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,49.2862
2024-04-22,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,20.4541
2024-04-22,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,10.5207
2024-04-22,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.6098
2024-04-22,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,80.3626
2024-04-22,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,19.3558
2024-04-22,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,450.2176
2024-04-22,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,142.08
2024-04-22,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,242.68
2024-04-22,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,12.615
2024-04-23,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,54.79
2024-04-23,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,66.918
2024-04-23,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.2
2024-04-23,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,199.5848
2024-04-23,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,54.31
2024-04-23,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,396.386
2024-04-23,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,75.35
2024-04-23,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1030.536
2024-04-23,HSBC Large Cap Fund - Regular Growth,INF336L01016,426.9623
2024-04-23,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,16.6889
2024-04-23,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,145.376
2024-04-23,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,49.4102
2024-04-23,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,20.5285
2024-04-23,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,10.5888
2024-04-23,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.6282
2024-04-23,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,80.5905
2024-04-23,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,19.37
2024-04-23,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,450.3732
2024-04-23,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,142.52
2024-04-23,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,243.3964
2024-04-23,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,12.622
2024-04-24,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,54.9
2024-04-24,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,67.191
2024-04-24,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.29
2024-04-24,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,200.3075
2024-04-24,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,54.46
2024-04-24,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,397.911
2024-04-24,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,75.64
2024-04-24,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1033.343
2024-04-24,HSBC Large Cap Fund - Regular Growth,INF336L01016,428.2174
2024-04-24,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,16.7755
2024-04-24,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,145.5932
2024-04-24,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,49.5202
2024-04-24,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,20.592
2024-04-24,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,10.6051
2024-04-24,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.7172
2024-04-24,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,80.8967
2024-04-24,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,19.4037
2024-04-24,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,451.8768
2024-04-24,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,143.44
2024-04-24,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,244.4685
2024-04-24,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,12.689
2024-04-25,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,54.98
2024-04-25,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,67.521
2024-04-25,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.41
2024-04-25,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,201.9415
2024-04-25,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,54.79
2024-04-25,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,402.968
2024-04-25,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,76.24
2024-04-25,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1040.294
2024-04-25,HSBC Large Cap Fund - Regular Growth,INF336L01016,432.3765
2024-04-25,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,16.9507
2024-04-25,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,147.4464
2024-04-25,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,49.8762
2024-04-25,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,20.756
2024-04-25,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,10.6161
2024-04-25,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.7819
2024-04-25,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,80.8755
2024-04-25,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,19.5788
2024-04-25,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,453.5322
2024-04-25,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,145.09
2024-04-25,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,244.755
2024-04-25,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,12.748
2024-04-26,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,54.45
2024-04-26,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,67.381
2024-04-26,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.35
2024-04-26,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,200.8915
2024-04-26,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,54.5
2024-04-26,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,401.16
2024-04-26,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,75.89
2024-04-26,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1035.841
2024-04-26,HSBC Large Cap Fund - Regular Growth,INF336L01016,431.9373
2024-04-26,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,16.9038
2024-04-26,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,147.3692
2024-04-26,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,49.6111
2024-04-26,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,20.7295
2024-04-26,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,10.5816
2024-04-26,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.7092
2024-04-26,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,80.4151
2024-04-26,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,19.4736
2024-04-26,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,453.7941
2024-04-26,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,144.73
2024-04-26,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,243.5032
2024-04-26,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,12.687
2024-04-29,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,54.92
2024-04-29,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,67.899
2024-04-29,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.44
2024-04-29,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,202.3071
2024-04-29,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,55.02
2024-04-29,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,404.55
2024-04-29,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,76.61
2024-04-29,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1047.46
